LBRRY_CD,LBRRY_NM,LBRRY_ADDR,LBRRY_LA,LBRRY_LO,ONE_AREA_NM,TWO_AREA_NM,LBRRY_NO,API_LBRRY_NO,TEL_NO,FAX_NO,HMPG_VALUE,OPNNG_TIME,CLOSEDON_DC,LBRRY_TY_CD,LBRRY_TY_NM,FOND_MBY_VALUE,OPNNG_YEAR,ZIP_NO,X_CRDNT_VALUE,Y_CRDNT_VALUE,MUMM_LON_YEAR,BSNS_PARTCPTN_YEAR,MASTR_LBRRY_CD,LBRRY_NCM_NM,ETC_LBRRY_CD,AREA_CD,ETC_LBRRY_ADDR,ETC_LBRRY_NM,TWO_ETC_LBRRY_NM,REPRSNT_AT,ONE_AREA_CD,TWO_AREA_CD,WETHR_AREA_CD
17001,중랑구립면목정보도서관,서울특별시 중랑구 면목로 397,37.5871918,127.0876595,서울특별시,중랑구,111060,111060,02-432-4123,02-432-4126,http://www.jungnanglib.seoul.kr/mmlib/,"종합자료실 화~금 09:00~22:00, 토~월 09:00~17:00 / 유아어린이자료실 화~금 09:00~18:00, 토~월 09:00~17:00 / 전자정보실 화~금 09:00~20:00, 토~월 09:00~17:00 / 개인학습실 08:00~22:00","매월 첫번째, 세번째 월요일(다섯번째 월요일은 정상 운영) / 일요일을 제외한 법정 공휴일, 근로자의 날(5.1), 재단 창립일(8.12), 도서관 사정에 따른 임시 휴관일",1,공공,지자체,2005,02219,963595.533184947,1954279.59052232,2005,2017,17000,면목,MB,1,,,,N,서울특별시,중랑구,서울
17016,중랑숲어린이도서관,서울특별시 중랑구 망우로73길 46-1,37.6024771,127.1052616,서울특별시,중랑구,111311,111311,02-6235-1150,02-437-1150,http://www.jungnanglib.seoul.kr/suplib/,(화~금)09:00~18:00(토~일)09:00~17:00,"매주 월요일 / 일요일을 제외한 법정공휴일 및 근로자의 날(5월 1일), 창립기념일(12월 1일), 도서관 사정에 의한 임시휴관일",1,공공,지자체,2012,02065,965156.711005381,1955968.74338296,2012,2017,17000,중랑숲어린이,MD,1,,,,N,서울특별시,중랑구,서울
17015,중화어린이도서관,서울특별시 중랑구 중랑역로3길 28,37.595,127.0747885,서울특별시,중랑구,711090,711090,02-494-1846,-,http://www.jungnanglib.seoul.kr/jhklib/,-,"매주 일요일 / 일요일을 제외한 법정공휴일 및 근로자의 날(5월 1일), 창립기념일(12월 1일), 도서관 사정에 의한 임시휴관일",2,작은,공립,2009,02110,962463.10275578,1955150.93867692,2009,2017,17000,중화어린이,MC,1,,,,N,서울특별시,중랑구,서울
18001,광명시하안도서관,경기도 광명시 철망산로 46,37.4676204,126.8735159,경기도,광명시,141019,141019,02-2680-2871,02-2680-2877,https://gmlib.gm.go.kr/,-,"매주 금요일 / 법정공휴일(공휴일과 일요일이 겹칠 경우 휴관), 도서관 사정으로 임시로 정하는 휴일",1,공공,지자체,1993,14245,944600.831735537,1941118.30342282,1993,2017,18000,하안,MB,7,,,,N,경기도,광명시,서울
18000,광명시광명도서관,경기도 광명시 원광명안로 48,37.4653018,126.8513075,경기도,광명시,141080,141080,02-2680-6541,02-2680-6531,https://gmlib.gm.go.kr/,-,"매주 금요일 / 법정공휴일, 도서관 사정으로 임시로 정하는 휴일",1,공공,지자체,2004,14283,942635.178704902,1940874.36363465,2004,2017,18000,광명,MA,7,,,,Y,경기도,광명시,서울
18004,광명시철산도서관,경기도 광명시 철산로 56,37.4769575,126.8723412,경기도,광명시,141405,141405,02-2680-6820,02-2680-6826,https://gmlib.gm.go.kr/,-,"매주 월요일 / 법정공휴일, 도서관 사정으로 임시로 정하는 휴일",1,공공,지자체,2013,14238,944503.857563309,1942154.88901892,2013,2017,18000,철산,ME,7,,,,N,경기도,광명시,서울
18005,광명시소하도서관,경기도 광명시 소하일로 7,37.4454883,126.8880089,경기도,광명시,141561,141561,02-2680-0900,02-2680-0919,https://gmlib.gm.go.kr/,-,"매주 월요일 / 법정공휴일, 도서관 사정으로 임시로 정하는 휴일",1,공공,지자체,2016,14320,945866.490935095,1938654.46478878,2016,2017,18000,소하,MF,7,,,,N,경기도,광명시,서울
29700,옥과공공도서관,전라남도 곡성군 옥과면 리문4길 16,35.2744583,127.1355749,전라남도,곡성군,146041,146041,061-363-1078,061-363-1068,http://www.gokseong.go.kr/library/,하절기 09:00~22:00 / 동절기 09:00~21:00,"매주 월요일 / 일요일을 제외한 법정공휴일, 관장이 필요하다고 인정할 때",1,공공,지자체,,57504,966856.95114854,1697725.99020575,,2020,29700,옥과,MA,10,,,,Y,전라남도,곡성군,옥과
18003,광명시충현도서관,경기도 광명시 충현로42번길 19,37.4340114,126.8847294,경기도,광명시,141155,141155,02-2680-6111,02-2680-6113,https://gmlib.gm.go.kr/,-,"매주 금요일 / 법정공휴일, 도서관 사정으로 임시로 정하는 휴일",1,공공,지자체,2009,14327,945568.088110625,1937383.06989637,2009,2017,18000,충현,MD,7,,,,N,경기도,광명시,서울
19000,광주남구문화정보도서관,광주광역시 남구 봉선로 208,35.1220332,126.9175553,광주광역시,남구,124012,124012,062-607-2524,062-654-8962,http://lib.namgu.gwangju.kr/,"자료실(평일) : 09:00~18:00, 자료실(주말) : 09:00~17:00, 열람실(동절기) : 08:00~22:00, 열람실(하절기) : 07:00~22:00","매월 둘째주, 넷째주 월요일 / 관공서 공휴일(공휴일이 토요일, 일요일과 겹칠 경우 휴관), 도서관 사정으로 관장이 지정한 날",1,공공,지자체,2003,61705,946929.674055192,1680916.39581216,2003,2017,19000,문화정보,MA,4,,,,Y,광주광역시,남구,광주
19002,광주남구푸른길도서관,광주광역시 남구 금당로 140,35.1292558,126.8951485,광주광역시,남구,129219,129219,062-607-2531,062-651-7640,http://lib.namgu.gwangju.kr/,평일 : 오전9시~오후6시 / 주말 : 오전9시~오후5시,"매주 월요일 / 관공서 공휴일(공휴일이 토요일, 일요일과 겹칠 경우 휴관), 도서관 사정으로 관장이 지정한 날",1,공공,지자체,2014,61723,944892.884742636,1681729.55718346,2014,2017,19000,푸른길,MB,4,,,,N,광주광역시,남구,광주
19001,광주남구청소년도서관,광주광역시 남구 제석로 100,35.1207747,126.9071242,광주광역시,남구,129224,129224,062-904-2541,062-674-6070,https://lib.namgu.gwangju.kr/,"청소년자료실: 평일 09:00~22:00, 주말 09:00~17:00 / 어린이자료실: 평일 09:00~18:00, 주말 09:00~17:00","매주 첫째주, 셋째주 월요일 / 법정공휴일",1,공공,지자체,,61702,945978.38630940,1680782.43618280,,2022,19000,청소년,MC,4,,,,N,광주광역시,남구,광주
1626,수원시립화서다산도서관,경기도 수원시 팔달구 화양로68번길 7-35,37.2847561,126.9966581,경기도,수원시 팔달구,141572,141572,031-228-3547,031-228-3791,http://www.suwonlib.go.kr/hd/,-,매주 월요일 / 국가지정 공휴일,1,공공,지자체,2016,16434,955382.025590448,1920765.75921693,2016,2017,1600,화서,SB,7,,,,N,경기도,수원시 팔달구,수원
22000,순창군립도서관,전라북도 순창군 순창읍 순창5길 18,35.3735182,127.1406453,전라북도,순창군,145140,145140,063-650-5678,063-653-1245,http://lib.sunchang.go.kr/,09:00-23:00,매주 금요일 / 법정공휴일,1,공공,지자체,2014,56040,967357.926884458,1708710.3354172,2014,2017,22000,순창,MA,9,,,,Y,전라북도,순창군,남원
28400,태백시립도서관,강원도 태백시 평화길 12,37.0996919,129.0219603,강원도,태백시,142030,142030,033-550-2755,033-550-2949,https://www.taebaek.go.kr/lib,08:00~22:00,매주 월요일 / 법정공휴일,1,공공,지자체,,26047,1135245.4158905,1901200.26114611,,2020,28400,태백,MA,8,,,,Y,강원도,태백시,태백
23000,남양주시 정약용도서관,경기도 남양주시 다산중앙로82번안길 138,37.5859178,127.1707352,경기도,남양주시,141035,141035,031-590-2586,031-590-2879,https://lib.nyj.go.kr/jyy,자료실 09:00~22:00 (어린이자료실 09:00~18:00),"매월 첫번째, 세번째 금요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)",1,공공,지자체,1993,12249,970929.598017374,1954109.29288166,1993,2021,23000,정약용,MA,7,,,,Y,경기도,남양주시,동두천
23007,남양주시 와부도서관,경기도 남양주시 와부읍 월문천로 43,37.5856432,127.2174767,경기도,남양주시,141146,141146,031-590-8920,031-590-8919,http://lib.nyj.go.kr/waboo/,09:00 ~ 22:00,"매월 두번째, 네번째 금요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)",1,공공,지자체,2009,12212,975056.267819404,1954065.38891794,2009,2017,23000,와부,WB,7,,,,N,경기도,남양주시,동두천
23003,남양주시 화도도서관,경기도 남양주시 화도읍 수레로1260번길 33,37.6500989,127.3058023,경기도,남양주시,141071,141071,031-590-4587,031-590-4588,http://lib.nyj.go.kr/hwado/,09:00~22:00,"매월 첫번째, 세번째 금요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)",1,공공,지자체,2003,12184,982869.260903785,1961196.64034236,2003,2017,23000,화도,BR,7,,,,N,경기도,남양주시,동두천
23004,남양주시 진건도서관,경기도 남양주시 진건읍 진건오남로 41-25,37.6550996,127.1774145,경기도,남양주시,141091,141091,031-590-8260,031-590-8259,http://lib.nyj.go.kr/jingeon/,09:00 ~ 22:00,"매월 두번째, 네번째 금요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)",1,공공,지자체,2006,12140,971545.686458766,1961782.64690435,2006,2017,23000,진건,GR,7,,,,N,경기도,남양주시,동두천
23009,남양주시 평내도서관,경기도 남양주시 의안로 134,37.6417066,127.2388929,경기도,남양주시,141175,141175,031-590-8562,031-590-8559,http://lib.nyj.go.kr/pynae/,09:00 ~ 22:00,"매월 첫번째, 세번째 월요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)",1,공공,지자체,2010,12227,976964.389017442,1960279.87595599,2010,2017,23000,평내,NR,7,,,,N,경기도,남양주시,동두천
23006,남양주시 별내도서관,경기도 남양주시 별내면 청학로 86-1,37.7081965,127.1177053,경기도,남양주시,141137,141137,031-590-8808,031-590-8809,http://lib.nyj.go.kr/bnae/,09:00 ~ 22:00,"매월 두번째, 네번째 금요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)",1,공공,지자체,2008,12084,966302.923034205,1967693.36448877,2008,2017,23000,별내,BB,7,,,,N,경기도,남양주시,동두천
23012,남양주시 진접도서관,경기도 남양주시 진접읍 금강로 1554-11,37.7306138,127.193936,경기도,남양주시,141521,141521,031-590-5310,031-590-5309,http://lib.nyj.go.kr/jinjeop/,09:00 - 22:00,"매월 첫번째, 세번째 월요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)",1,공공,지자체,2013,12004,973030.366961779,1970155.81254119,2013,2017,23000,진접,MC,7,,,,N,경기도,남양주시,동두천
23013,남양주시 진접푸른숲도서관,경기도 남양주시 진접읍 해밀예당2로 35,37.7153353,127.1926723,경기도,남양주시,141536,141536,031-590-5330,031-590-5329,http://lib.nyj.go.kr/jinjeopgw/,09:00~22:00,"매월 두번째, 네번째 월요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)",1,공공,지자체,2014,12057,972913.449289352,1968461.06974819,2014,2017,23000,푸른숲,MD,7,,,,N,경기도,남양주시,동두천
23010,남양주시 오남도서관,경기도 남양주시 오남읍 양지로240번길 12,37.6980757,127.1976087,경기도,남양주시,141176,141176,031-590-8531,031-590-8549,http://lib.nyj.go.kr/onam/,09:00~22:00,"매월 첫번째, 세번째 금요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)",1,공공,지자체,2010,12045,973342.342258,1966544.7539448,2010,2017,23000,오남,OR,7,,,,N,경기도,남양주시,동두천
23011,남양주시 퇴계원도서관,경기도 남양주시 퇴계원읍 도제원로 12,37.6490687,127.1455537,경기도,남양주시,141401,141401,031-590-3910,031-590-8883,http://lib.nyj.go.kr/toegyewon/,09:00 ~ 22:00,"매월 두번째, 네번째 월요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)",1,공공,지자체,2012,12124,968732.802127096,1961123.68609411,2012,2017,23000,퇴계원,MB,7,,,,N,경기도,남양주시,동두천
23022,남양주시 별빛도서관,경기도 남양주시 별내중앙로 102,37.6509135,127.1204532,경기도,남양주시,141568,141568,031-590-5350,-,http://lib.nyj.go.kr/bbit/,09:00~22:00,"매월 첫번째, 세번째 월요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)",1,공공,지자체,2016,12108,966519.401693342,1961337.02274836,2016,2017,23000,별빛,MK,7,,,,N,경기도,남양주시,동두천
23023,남양주시 호평도서관,경기도 남양주시 천마산로 67,37.6675666,127.2481052,경기도,남양주시,141585,141585,031-590-8340,-,https://lib.nyj.go.kr/hp/,09:00~22:00,"매월 두번째, 네번째 월요일 / 1.1일, 설연휴, 추석연휴(대체공휴일 포함)",1,공공,,,,977784.831343361,1963146.71303641,2017,2018,23000,호평,CM,7,,,,N,경기도,남양주시,동두천
10000,청주시립도서관(임시청사),충청북도 청주시 상당구 단재로 393,36.6124884,127.5058194,충청북도,청주시 상당구,143022,143022,043-201-4074,043-201-4089,http://library.cheongju.go.kr/lib-cj/index.do,09:00-22:00(주말 및 일부 자료실 09:00-18:00),매주 월요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일 *청주시립도서관(용암동)은 2023년 12월까지 리모델링 예정,1,공공,지자체,2003,28759,1000520.40305964,1846070.85351217,2003,2017,10000,청주,MA,16,,,,Y,충청북도,청주시 상당구,충주
10001,청주상당도서관,충청북도 청주시 상당구 대성로 195,36.6427997,127.4912789,충청북도,청주시 상당구,143060,143060,043-201-4103,043-201-4119,http://library.cheongju.go.kr/lib-sd/index.do,평일 9:00-22:00 주말 9:00-18:00,매주 월요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일,1,공공,지자체,2010,28509,999220.416144508,1849433.19318618,2010,2017,10000,상당,MJ,16,,,,N,충청북도,청주시 상당구,충주
10005,청주청원도서관,충청북도 청주시 청원구 사뜸로61번길 88-14,36.666181,127.4749188,충청북도,청주시 청원구,143027,143027,043-201-4129,043-201-4139,http://library.cheongju.go.kr/lib-cw/index.do,평일 09:00~22:00 / 주말 09:00~18:00,매주 금요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일,1,공공,지자체,2007,28341,997758.655718201,1852027.06328042,2007,2017,10000,청원,MH,16,,,,N,충청북도,청주시 청원구,충주
10007,청주오창도서관,충청북도 청주시 청원구 오창읍 두릉유리로 1141-10,36.7426335,127.4548817,충청북도,청주시 청원구,143063,143063,아동자료실 : 043-20,043-201-4159,http://library.cheongju.go.kr/lib-oc/index.do,평일/주말 : 09:00 ~ 18:00,매주 금요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일,1,공공,지자체,2010,28129,995972.061374935,1860508.42074723,2010,2017,10000,오창,MG,16,,,,N,충청북도,청주시 청원구,충주
10009,청주오창호수도서관,충청북도 청주시 청원구 오창읍 오창공원로 102,36.7127511,127.4236715,충청북도,청주시 청원구,143126,143126,043-201-4096,043-201-4249,http://library.cheongju.go.kr/lib-hs/index.do,09:00~22:00/주말 및 일부 자료실 09:00~18:00,매주 월요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일,1,공공,지자체,2016,28120,993183.12796146,1857195.38687692,2016,2017,10000,호수,ME,16,,,,N,충청북도,청주시 청원구,충주
10003,청주오송도서관,충청북도 청주시 흥덕구 오송읍 오송생명1로 180,36.6350215,127.3232938,충청북도,청주시 흥덕구,143123,143123,043-201-4167,043-201-4179,http://library.cheongju.go.kr/lib-os/index.do,-,매주 월요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일,1,공공,지자체,2013,28160,984202.541808361,1848584.885599,2013,2017,10000,오송,MI,16,,,,N,충청북도,청주시 흥덕구,충주
10004,청주서원도서관,충청북도 청주시 서원구 분평로 35,36.6087159,127.4886413,충청북도,청주시 서원구,143086,143086,043-201-4186,043-201-4199,http://library.cheongju.go.kr/lib-sw/index.do,-,2022년 휴관중,1,공공,지자체,2012,28796,998984.192492894,1845652.42957097,2012,2017,10000,서원,MC,16,,,,N,충청북도,청주시 서원구,충주
10002,청주흥덕도서관,충청북도 청주시 흥덕구 증안로90번길 34,36.6349497,127.4313721,충청북도,청주시 흥덕구,143028,143028,043-201-4208,043-201-4219,http://library.cheongju.go.kr/lib-hd/index.do,평일(화~금) 09:00~22:00 / 주말 09:00~18:00 (* 아동자료실 - 평일 및 주말 09:00~18:00),매주 월요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일,1,공공,지자체,2009,28420,993864.691996936,1848564.57731997,2009,2017,10000,흥덕,MK,16,,,,N,충청북도,청주시 흥덕구,충주
10006,청주신율봉어린이도서관,충청북도 청주시 흥덕구 신율로153번길 16,36.631442,127.4468251,충청북도,청주시 흥덕구,143029,143029,043-201-4225,043-201-4229,http://library.cheongju.go.kr/lib-sy/index.do,09:00~18:00,매주 금요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일,1,공공,지자체,2009,28596,995245.968944322,1848174.60453016,2009,2017,10000,신율봉,ML,16,,,,N,충청북도,청주시 흥덕구,충주
10010,청주강내도서관,충청북도 청주시 흥덕구 강내면 가로수로 568,36.6283436,127.413699,충청북도,청주시 흥덕구,143128,143128,043-201-4196,043-201-4049,http://library.cheongju.go.kr/lib-gn/index.do,월~목 09~18:00/ 토~일 09~18:00,매주 금요일 / 관공서의 공휴일에 관한 규정이 정하는 공휴일,1,공공,지자체,2016,28172,992284.064730751,1847833.06108901,2016,2017,10000,강내,MD,16,,,,N,충청북도,청주시 흥덕구,충주
10008,청주옥산도서관,충청북도 청주시 흥덕구 옥산면 오산5길 10,36.6661019,127.3693273,충청북도,청주시 흥덕구,143020,143020,043-201-4216,043-201-4158,http://library.cheongju.go.kr/lib-ok/index.do,9시~18시,"매주 월요일 / 일요일을 제외한 공휴일, 기타 도서관장이 지정 공고하는 날",1,공공,지자체,1996,28110,988322.612986324,1852025.94774914,1996,2017,10000,옥산,MF,16,,,,N,충청북도,청주시 흥덕구,충주
